Item,Count
4329,401
456,401
4356,400
1096,400
5694,400
814,400
5578,400
5441,400
4106,399
4888,399
4666,399
1896,399
5021,399
4128,398
5835,398
4875,397
5951,397
3415,397
7881,397
3694,397
3807,397
5499,396
7818,396
1263,396
7411,396
360,396
1213,396
4231,395
3633,395
4323,395
4886,395
5492,395
6430,395
5018,395
8058,394
9687,394
4974,394
7101,394
4618,393
1984,393
6088,392
2015,392
3702,392
2156,392
3594,392
3727,392
988,391
10280,391
5389,391
7040,390
5999,390
5602,390
4879,390
4219,390
4141,390
4324,389
6462,389
1171,389
2420,389
1265,389
951,389
5304,388
3700,388
4943,388
4827,388
5836,388
4965,388
7937,387
5874,387
6342,387
9380,387
7904,387
8773,387
4516,387
1215,387
3431,387
5680,387
5114,387
4163,387
129,386
2405,386
2239,386
3332,385
6812,385
5380,385
2339,385
3818,385
1220,385
3822,384
900,384
5394,384
4884,384
4229,384
3128,383
5745,383
4717,383
5868,383
8482,383
2955,383
8152,382
5750,382
7576,382
1343,382
4871,382
3493,382
3729,382
6708,382
5069,382
7498,382
4851,382
5666,382
4243,382
5922,381
4744,381
7791,381
1785,381
4380,381
5535,380
2224,380
572,379
4600,379
2288,379
6310,379
5668,379
4109,379
4341,379
3287,379
3645,379
3795,379
5397,378
2429,378
5271,378
4350,378
7544,378
5598,378
4889,378
4963,378
9536,378
5337,377
6811,377
7322,377
4880,377
1447,377
11393,377
5049,377
7593,377
5455,377
3180,377
3676,377
122,376
5978,376
5223,376
486,376
627,376
7575,376
3422,375
7353,375
4007,375
1136,375
1126,375
4924,375
2427,375
392,374
1474,374
9460,374
2233,374
9256,374
5210,374
5681,373
13427,373
6949,373
5148,373
5769,373
1276,372
4763,372
1448,372
1221,372
5971,372
12571,372
2989,372
6973,372
3195,372
9406,372
6486,372
4645,372
1216,372
713,371
3264,371
7796,371
6293,371
2210,371
1649,371
3491,370
2343,370
3772,370
7836,370
2393,370
4230,370
210,370
1499,370
1217,370
6181,370
5054,369
3502,369
3665,369
7201,368
4200,368
2290,368
3395,367
3130,367
1576,367
1219,367
6169,367
3158,366
1677,366
4225,366
6059,366
4387,366
2973,366
1218,365
5889,365
4746,365
1223,365
1153,364
3432,364
4129,364
1031,364
5539,364
6056,364
5727,363
1148,363
1222,363
4784,363
1894,363
8712,363
178,363
3254,363
3551,363
3951,362
5361,362
6810,362
853,362
4723,362
3401,361
3539,361
346,361
5068,361
1890,361
6611,361
624,360
2384,360
1577,360
3222,360
1262,360
3279,359
855,359
3083,359
2871,359
1013,359
5758,359
1549,359
940,359
1550,359
5599,358
1922,358
3954,358
1813,358
1224,358
856,358
1561,358
1675,358
4520,357
1226,357
755,357
3174,357
3513,357
4883,357
4942,357
1983,357
7250,357
3540,356
5164,356
497,356
5057,356
4213,356
3816,356
2968,355
1543,355
3778,355
223,355
4636,354
5627,354
3530,354
7412,354
2204,354
7137,354
3497,354
5338,354
1152,354
2413,353
1606,353
1542,353
2815,353
1833,353
10794,353
7324,353
963,353
124,352
5815,352
561,352
6566,352
4131,352
7793,352
1337,352
6743,352
6172,352
7901,351
2301,351
10923,351
1881,351
1227,351
4214,351
11372,351
1097,350
4152,350
7264,350
5970,350
7051,350
3487,350
5625,349
9799,349
5519,349
945,349
6979,349
4745,349
5184,349
3132,349
6820,349
6558,349
5295,349
4777,348
1764,348
8626,348
2663,348
562,348
2435,348
4201,348
1342,347
2917,347
11694,347
1070,347
5369,347
9475,347
6523,347
949,347
10670,347
6569,347
11758,346
5804,346
11250,346
3082,346
1728,346
4603,346
4985,346
1339,346
6848,345
3329,345
3425,344
4808,344
5690,344
707,344
964,344
1317,344
1732,344
184,344
10750,344
7045,344
3358,344
2464,344
2175,343
11788,343
10271,343
5559,343
7789,343
8617,343
5386,342
4711,342
7041,342
4216,342
3615,342
5496,341
1277,341
3783,341
6076,341
191,341
5445,341
5674,340
3369,340
4354,340
505,340
4417,340
8288,340
961,339
5629,339
2422,339
7465,339
6543,338
1336,338
5432,338
2846,337
4117,337
4096,337
6630,337
2286,337
7011,337
187,337
4210,337
1762,337
8625,337
1266,337
5642,337
1228,337
6157,337
5051,337
1341,337
5741,337
5553,336
2014,336
6465,336
6891,336
3289,336
1745,336
5569,336
4120,336
4025,336
3247,335
7776,335
3113,335
3328,335
2218,334
7784,334
9908,334
6092,334
4320,334
5344,334
7034,333
5803,333
5932,333
5624,333
5079,333
4406,333
1315,333
1615,333
1333,332
1086,332
1278,332
7164,332
3662,332
2195,332
8598,332
2839,331
1332,331
3213,331
1335,331
669,331
3153,331
5306,331
6535,331
5933,330
3381,329
9424,329
3459,329
2414,329
3012,328
6248,328
913,328
2798,328
1229,328
1269,328
6126,328
11295,328
7100,328
2938,328
3481,328
3244,327
5402,327
3982,327
1058,327
7468,327
8091,327
3046,327
8034,327
1307,327
5852,327
3651,326
4656,326
4135,326
4053,326
8118,326
5037,326
1272,326
5262,325
10787,325
1270,325
3299,325
4217,325
6091,325
5141,325
4037,325
5825,325
3879,325
2934,325
4489,325
1731,325
939,325
3981,324
3024,324
3677,324
5538,324
1284,324
5744,324
1306,324
8675,324
4142,323
1287,323
1873,323
3490,323
8269,323
11562,323
4018,323
6894,323
3079,323
7055,323
3246,323
7358,322
896,322
7098,322
7580,321
9635,321
1318,321
6077,321
7017,321
4561,321
7173,321
4122,321
7828,321
6767,321
7781,320
4685,320
4751,320
7163,320
1267,320
5204,320
1285,320
10363,320
4220,320
4712,320
10508,319
2411,319
4170,319
1230,319
3850,319
2140,318
3444,318
2188,318
1279,318
7879,318
6276,318
8491,318
7582,318
4604,318
9448,318
2200,318
3051,318
5259,317
3716,317
2082,317
8281,317
1308,317
4021,317
8731,317
5529,317
6228,317
4090,317
2945,317
2372,317
8376,317
7233,316
1312,316
3142,316
5264,316
11361,316
16,316
1313,316
1761,315
5605,315
4209,315
121,315
1880,315
6537,315
4698,315
6882,314
1231,314
3950,314
1783,314
1268,314
7911,314
6372,314
7775,314
8764,314
7244,314
1280,314
746,314
8636,314
5298,314
1232,314
4087,314
4789,313
5995,313
3194,313
6580,313
3074,313
5330,313
6268,313
4800,313
10690,313
1340,313
6140,312
3078,312
6673,312
7397,312
7153,312
4154,311
4115,311
3008,311
9138,311
4891,311
7039,311
5281,311
1294,311
2053,311
188,310
1309,310
9917,310
6267,310
4709,310
5742,310
1867,310
123,309
4601,309
1893,309
1087,309
1080,309
9806,309
4191,309
3015,309
8599,309
2091,309
1947,309
1322,308
3069,308
5724,308
9969,308
12411,308
7585,308
4449,308
4114,308
8290,308
1712,307
797,307
4627,307
6705,307
4475,307
4342,307
4718,306
5108,306
10105,306
94,306
9068,306
3709,306
1291,306
1234,306
5076,305
4877,305
6129,305
4876,305
2031,305
2407,305
4132,305
8929,305
4019,305
6686,305
1476,304
8386,304
2328,304
5296,304
7491,304
6578,304
3408,304
1574,304
5654,304
7847,304
6932,304
11087,304
1286,304
7148,304
6262,303
5656,303
1288,303
1281,303
2897,303
8902,303
5107,303
1763,303
4158,303
2141,303
7184,302
4443,302
1323,302
6870,302
789,302
1334,302
1319,301
10908,301
4765,301
3016,301
7852,301
1311,301
3032,301
1233,301
4160,301
4760,300
3068,300
5349,300
1125,300
995,300
6404,300
4901,300
6334,300
1721,300
4076,300
1887,299
4113,299
2438,299
6768,299
1127,299
5242,299
189,299
5770,299
33,299
166,299
5977,299
4729,299
1786,299
6885,298
13639,298
9279,298
3614,298
5631,298
1897,298
7004,298
6050,298
8790,298
5915,297
2308,297
1310,297
4215,297
1329,297
1325,297
4116,297
8628,296
1604,296
3039,296
7528,296
4633,296
8634,296
1320,296
3966,296
7762,295
5881,295
9392,295
3542,295
4740,295
10089,295
4405,295
3860,295
1472,295
9632,295
3101,294
7456,294
7274,294
4332,294
4780,294
8066,294
10,294
3061,294
1235,294
1324,293
6647,293
8781,293
8309,293
3275,293
3834,293
1722,293
4905,293
7012,293
9994,293
5962,292
8619,292
8101,292
7809,292
10330,292
6607,292
8112,292
4481,292
7540,292
4044,292
3076,292
5326,292
4226,292
3192,291
4098,291
2879,291
7171,291
8270,291
1283,291
1326,291
1932,291
7774,291
7097,291
6965,291
7801,291
9918,290
1831,290
1239,290
5728,290
8470,290
3021,290
5476,290
10140,290
3403,290
3023,290
3065,290
1295,290
8268,290
4192,289
3050,289
3052,289
4236,289
2922,289
4609,289
1292,289
9897,289
6459,289
2845,289
8327,289
6347,288
1238,288
3011,288
1673,288
2441,288
2174,288
4885,287
4491,287
1828,287
3644,287
1237,287
4186,287
1296,287
1330,286
6286,286
5684,286
1759,286
4123,286
7010,286
3014,286
2256,285
2838,285
3136,285
5260,285
7149,285
6817,285
9195,285
4826,285
7493,285
553,285
7485,285
4567,285
7835,285
6570,285
8697,284
1794,284
5562,284
8917,284
13572,284
4596,284
9407,284
1302,284
3062,284
7824,284
7980,284
3874,283
8141,283
8778,283
5950,283
1303,283
1089,283
8609,283
1328,283
1298,283
4130,283
606,283
3793,282
7785,282
9760,282
3010,282
2859,282
5973,282
4650,282
3054,282
9044,282
4703,282
1314,282
8007,282
3070,282
1321,281
3175,281
4227,281
6693,281
1799,281
3733,281
11237,281
3754,281
7543,281
1735,281
7052,281
1290,281
10605,281
5056,281
1088,280
7275,280
454,280
4121,280
2223,280
5593,280
6398,280
3931,280
1240,280
8285,280
7132,279
12758,279
7099,279
7958,279
6294,279
4351,279
2967,278
5362,278
7162,278
5125,278
8157,278
5662,278
4339,278
7811,278
3049,278
5658,278
3519,277
3576,277
2827,277
1994,277
7177,277
1910,277
6884,277
1289,276
7107,276
6452,276
10915,276
8637,276
2447,276
4823,276
7025,276
6085,276
5041,276
5421,276
6497,276
5934,276
4221,276
7795,275
5526,275
7056,275
1301,275
5672,275
9936,275
1297,275
4187,275
3007,275
4892,275
1940,275
7035,275
3859,274
7044,274
7095,274
10264,274
6899,274
3038,274
149,274
4134,274
7880,274
5532,274
1158,274
10564,274
7986,274
3042,274
3186,274
3040,273
7279,273
5251,273
3698,273
4127,273
3030,273
3056,273
2099,273
3600,273
7178,273
7054,273
8377,273
5244,273
10891,273
1331,273
3286,273
4159,272
5692,272
7810,272
7479,272
9326,272
5581,272
3081,272
9215,272
6592,272
8029,272
5030,272
3164,272
5241,272
4125,272
1243,272
3058,271
3799,271
4136,271
8068,271
6620,271
8623,271
4495,271
1684,271
7131,271
1241,271
1245,271
8040,271
7114,271
6415,271
6890,270
1878,270
9203,270
1244,270
4048,270
7845,270
4396,270
7851,270
5676,270
4766,269
10281,269
5667,269
6336,269
7185,269
5913,269
8650,269
13965,269
3559,268
1248,268
1242,268
2138,268
1300,268
2142,268
6367,268
4207,268
4591,268
4166,268
1251,267
5575,267
5872,267
4890,267
1480,267
3077,267
7940,267
7075,267
1246,267
3814,267
4173,267
5475,267
7076,267
5270,267
6256,267
7046,266
8472,266
7997,266
1553,266
4185,266
8390,266
5928,266
3073,265
9382,265
7849,265
3382,265
1299,265
11700,265
6266,265
8120,265
4167,265
2410,265
5965,265
7119,265
868,265
7794,265
1250,265
5704,264
6744,264
5247,264
6049,264
1670,264
4105,264
8926,264
4403,264
6234,264
4184,264
9704,264
4112,264
6136,264
6541,263
7078,263
1500,263
4964,263
4107,263
7060,263
3080,263
5479,263
6718,263
3505,263
9089,263
5390,262
10675,262
5703,262
10486,262
5085,262
3617,262
7790,262
2875,262
3017,262
4330,262
7155,262
3635,262
9014,262
2032,262
6852,262
1487,262
4151,262
1249,262
7133,261
7458,261
5754,261
2095,261
7128,261
6295,260
4873,260
7160,260
5017,260
5015,260
5746,260
3731,260
7195,259
5412,259
9143,259
3207,259
6980,259
8620,259
5729,259
7772,259
4526,259
7202,259
6051,259
6515,258
8608,258
1902,258
4672,258
8413,258
3064,258
6120,258
6712,258
8378,258
5953,258
1930,258
11911,258
8583,257
12947,257
4124,257
5801,257
9032,256
6925,256
3026,256
3176,256
3059,256
3053,256
4064,256
8148,256
2467,256
5964,256
5588,255
1252,255
7038,255
11000,255
3047,255
7147,255
3028,255
3041,255
1103,255
5670,255
1938,255
8607,255
7557,255
7773,255
2904,255
1551,255
7857,255
6877,255
6179,255
9696,255
7213,255
6242,254
3718,254
1907,254
6833,254
1253,254
8726,254
3157,254
3066,254
10691,254
4174,254
8894,254
493,254
5536,254
809,254
7204,254
9283,254
4164,254
7083,254
4205,254
6222,253
6464,253
7183,253
1254,253
7168,253
3013,253
2916,253
9226,253
3634,253
3025,253
5903,252
6487,252
4165,252
8084,252
3022,252
7805,252
7188,252
3759,252
9284,251
194,251
3672,251
7081,251
6656,251
4714,251
7779,251
8119,251
200,250
403,250
9757,250
7134,250
3895,250
63,250
7771,250
2915,250
2436,250
7187,250
11296,250
7161,249
2222,249
1255,249
7079,249
3037,249
8031,249
977,248
7174,248
3067,248
6258,248
7059,248
5059,248
8145,248
5498,248
5280,247
6864,247
6178,247
5086,247
7777,247
13753,247
1986,247
2351,247
9021,247
4967,246
5925,246
9792,246
4188,246
4578,246
7144,246
5004,246
7179,246
6013,246
4208,246
6893,246
7120,246
7198,246
7141,245
7138,245
4223,245
2100,245
6269,245
2913,245
6619,245
8457,245
8658,245
1993,245
6717,245
11094,245
8676,245
7123,245
2912,245
1729,245
6411,244
6069,244
5407,244
8665,244
6631,244
9216,244
3009,243
7151,243
3150,243
2006,243
4811,243
2853,243
7037,243
7093,243
7207,243
4237,243
6449,243
7015,243
8316,243
11371,243
7885,243
10706,243
6070,243
5318,243
7218,243
1256,243
7064,243
9299,243
1927,243
5255,242
4788,242
7410,242
1787,242
9217,242
3018,242
4801,242
5020,242
7348,242
7971,242
7140,242
7806,242
8580,242
2406,242
3055,241
3071,241
1261,241
7768,241
4381,241
9726,241
7008,241
908,241
4139,241
7238,240
3019,240
7767,240
9206,240
6926,240
3697,240
3935,240
3043,240
2923,240
9909,239
5435,239
9919,239
4110,239
3565,239
3675,239
8901,239
4646,239
14314,239
1901,239
4787,239
6284,238
3063,238
6343,238
7150,238
7089,238
854,238
7817,238
5303,238
6450,238
6509,238
6283,238
4842,238
3521,237
4118,237
6628,237
4843,237
7190,237
5543,237
4161,237
8011,237
8635,237
3994,237
10928,237
2236,236
2920,236
6576,236
8089,236
2908,236
6456,236
5737,236
8380,236
7143,236
7822,236
3916,236
7938,236
8348,236
7142,236
4920,236
7180,236
7764,235
4844,235
5143,235
1259,235
5366,235
1084,235
9219,235
6787,235
7094,235
7053,235
3044,235
3162,235
7778,235
3031,235
4845,235
8685,235
7220,234
5308,234
272,234
10050,234
798,234
5293,234
10722,234
1937,234
6150,234
5799,234
4695,234
3057,234
9930,234
6130,234
7088,233
8167,233
8695,233
3027,233
2919,233
7222,233
3184,233
3418,233
7975,233
2930,233
4846,233
2896,233
7457,233
5726,233
6927,233
2117,232
4206,232
8495,232
7943,232
4490,232
2098,232
7116,232
4126,232
3029,232
2898,231
4409,231
7495,231
3993,231
1510,231
7136,231
2926,230
2918,230
5446,230
6529,230
1585,230
7239,230
8782,230
8471,230
9251,230
8963,230
4404,230
6719,230
5140,230
7145,229
7021,229
8359,229
7780,229
3447,229
7181,229
9085,229
1782,229
6840,229
7804,229
9998,229
4749,229
4790,229
7090,229
1555,229
6608,229
5252,229
3474,229
5046,228
6138,228
3072,228
2901,228
7215,228
7175,228
4176,228
9208,228
208,228
10457,228
6638,227
7808,227
7071,227
4847,227
9700,227
1501,227
3918,227
3901,227
4102,227
1781,227
8700,227
6637,227
2415,227
7070,227
7193,227
395,227
1258,226
3845,226
4849,226
4971,226
11273,226
8614,226
11194,225
7069,225
9220,225
4433,225
5081,225
7212,225
3891,225
3999,225
3438,225
7077,225
524,225
5853,225
645,225
7130,225
8373,225
5067,225
7513,225
1594,225
3060,225
2907,224
5428,224
6232,224
3200,224
2929,224
7769,224
8511,224
4610,224
1886,224
4716,224
11112,224
10798,224
3978,224
7194,224
2194,224
6952,224
9434,223
8924,223
2401,223
4002,223
742,223
2931,223
1869,223
6857,223
962,223
5643,223
1175,223
7102,223
7572,223
4848,223
6596,222
7092,222
6099,222
14355,222
4632,222
5542,222
9207,222
4850,222
3095,222
7754,222
7203,222
7066,222
9864,222
4778,222
570,222
3034,222
3406,222
2906,221
7176,221
74,221
5345,221
1659,221
4180,220
9355,220
96,220
7127,220
3976,220
5250,220
7068,220
7226,220
1502,220
733,220
2905,220
3177,219
7072,219
11010,219
3000,219
6420,219
5931,219
8122,219
2925,219
7848,219
8283,219
1939,219
3036,219
8203,219
13419,219
8633,218
7770,218
1620,218
3699,218
6750,218
3585,218
5966,218
9158,218
2077,218
2909,218
4916,218
14171,218
8631,218
5290,217
7125,217
8585,217
320,217
1079,217
5509,217
5405,217
2092,217
2899,217
12698,217
6741,217
1859,217
5751,217
7073,217
6300,217
5237,217
5249,217
5696,217
12441,217
7135,216
5860,216
2903,216
8286,216
7122,216
5957,216
7091,216
2151,216
5673,216
7146,216
2936,216
7018,216
2932,216
5350,215
5174,215
7189,215
9903,215
11451,215
4542,215
2935,215
5393,215
7391,215
7074,215
11059,215
8142,215
2911,215
4694,215
8698,214
2927,214
2933,214
7841,214
9912,214
9214,214
7833,214
1586,214
9384,214
5594,214
4482,214
3033,214
2910,214
7200,214
7839,214
4198,214
7743,214
2365,214
5005,214
9747,213
10744,213
7962,213
1815,213
8719,213
4896,213
4630,213
9218,213
1110,213
5652,213
6086,213
9204,213
10369,213
7067,213
6250,213
3892,213
6345,212
3593,212
2900,212
2937,212
7157,212
10986,212
8733,212
7964,212
4704,212
2215,212
7124,212
9063,212
10684,211
3399,211
7217,211
9393,211
5968,211
252,211
7745,211
6639,211
7197,211
1678,211
7126,210
3503,210
1819,210
1666,210
2349,210
9715,210
6279,210
8173,209
8682,209
1971,209
7807,209
4012,209
9833,209
8384,209
10395,209
3165,209
9354,209
7223,209
593,209
9444,209
7196,209
8659,209
5890,208
5325,208
10704,208
9765,208
9741,208
1665,208
2902,208
11499,208
3637,208
8171,208
4239,207
6315,207
5619,207
7381,207
8259,207
983,207
5713,207
2924,207
11272,207
8937,207
7877,207
9163,207
8096,207
5006,207
6777,207
5695,207
2445,207
5824,207
3434,207
5008,206
10000,206
3229,206
8550,206
6458,206
7802,206
3217,206
9229,205
13681,205
13729,205
10980,205
5592,205
9378,205
4177,205
11851,204
7546,204
8618,204
3611,204
4111,204
6699,204
732,204
12558,204
7918,204
5855,204
6253,204
10408,204
7049,203
7219,203
6836,203
7048,203
7115,203
6208,203
8039,203
11861,203
6881,203
3533,203
6565,202
1954,202
4915,202
13158,202
6933,202
3096,202
7111,202
1788,202
8204,202
11481,202
7902,202
5309,202
9710,202
5007,201
4171,201
6207,201
12417,201
5253,201
3623,201
6171,201
6727,201
15679,201
4710,200
10784,200
6103,200
193,200
3562,200
3852,200
10468,200
4150,200
9345,200
5491,200
4179,200
1713,200
3748,200
3263,200
5418,200
8763,200
10003,199
3927,199
7823,199
6165,199
7530,199
8374,199
3683,199
7346,199
3191,199
4783,199
7380,199
3133,199
4479,199
1042,199
6886,199
4182,199
2810,199
10855,199
6975,199
1842,199
7228,199
5531,199
2881,198
10955,198
1844,198
1492,198
3983,198
6492,198
1957,198
2454,198
6175,198
4904,198
8383,198
6417,198
5721,198
943,198
5145,197
2347,197
3803,197
5516,197
2860,197
3306,197
1167,197
7019,197
8627,197
17683,197
6506,197
5552,197
4799,197
9560,197
7830,197
973,197
3573,196
4401,196
5842,196
4734,196
7821,196
9111,196
7016,196
6322,196
14453,196
12425,196
5911,196
8613,196
4771,196
6114,196
5179,196
3291,196
1903,196
7737,196
9468,196
2255,196
1511,196
11546,195
7834,195
13409,195
9150,195
5689,195
3135,195
366,195
4031,195
8497,195
1755,194
2073,194
1766,194
3267,194
9269,194
1973,194
9781,194
1533,194
2558,194
1663,194
12455,193
5723,193
1760,193
7026,193
6644,193
4730,193
7787,193
8696,193
6591,192
2882,192
11370,192
5926,192
6227,192
7474,192
4256,192
8163,192
8610,192
9191,192
10111,192
5245,192
7199,192
7814,192
7486,192
190,192
6507,191
3522,191
7832,191
9712,191
4156,191
3934,191
6155,191
3410,191
918,191
11318,191
4902,191
7843,191
8036,191
6483,191
7815,190
6499,190
5009,190
7974,190
10977,190
9315,190
7349,190
9205,190
14496,190
6784,190
1590,190
7850,190
11450,190
13210,190
5736,189
8622,189
2802,189
9450,189
10161,189
12675,189
11572,189
9031,189
6455,189
9264,189
5580,188
5871,188
7917,188
5294,188
9253,188
6110,188
9758,188
4978,188
8725,188
5994,188
7906,188
8805,188
10790,188
6887,188
2480,187
4818,187
5612,187
6615,187
8717,187
5082,187
6325,187
8630,187
7819,187
7020,187
6704,187
4639,187
8615,187
5449,187
8621,186
6928,186
7024,186
7023,186
6186,186
9035,186
2856,186
9197,186
6423,186
7437,186
8168,186
10721,186
7387,186
3294,186
4648,186
4580,185
4983,185
10419,185
6100,185
4178,185
5123,185
6122,185
7842,185
4428,185
6400,185
11121,185
7109,185
3166,185
8032,185
3886,185
2212,185
7831,185
3414,185
6510,184
3609,184
5162,184
10188,184
4244,184
5240,184
10889,184
8938,184
6235,184
5923,184
8067,183
11277,183
8230,183
7782,183
3239,183
5854,183
11063,183
4903,183
3749,183
4958,183
6579,183
4193,183
4852,183
3216,183
1974,183
7182,183
4640,183
6040,183
8100,183
9069,182
5388,182
941,182
912,182
3282,182
11180,182
8589,182
4327,182
7816,182
895,181
3231,181
4972,181
1853,181
6763,181
4149,181
2352,181
9154,181
5194,181
9210,181
4741,181
10043,181
9261,181
8611,181
3900,181
7240,180
8087,180
8876,180
11950,180
12021,180
4894,180
2444,180
5848,180
3581,180
9304,180
7825,180
7846,180
6161,180
1072,179
9265,179
5522,179
6381,179
9438,179
8616,179
7401,179
8996,179
9201,179
8632,179
8672,179
10682,179
7840,179
6260,179
1552,179
6151,179
6536,178
6856,178
3323,178
6913,178
4699,178
11206,178
8765,178
11571,178
5924,178
4199,178
7285,178
6504,178
7241,177
17094,177
13333,177
10562,177
9543,177
6831,177
5771,177
1975,177
9541,177
5730,176
7360,176
9149,176
7510,176
3285,176
7763,176
6055,176
4925,176
7813,176
11508,176
6814,176
7031,176
4085,176
7390,176
9949,176
5530,176
12022,176
7214,176
4253,176
